log_id,user_id,department,timestamp,resource_accessed,action,data_volume_mb,resource_sensitivity,is_planted_anomaly,anomaly_reason
326,EMP002,Finance,2026-07-08 12:49:52.052553,Payroll_DB,edit,2.97,9,0,
5295,EMP038,Finance,2026-07-09 06:01:01.052553,Payroll_DB,view,1.25,9,0,
969,EMP006,IT_Admin,2026-07-09 06:04:21.052553,Server_Logs,edit,0.86,10,0,
5301,EMP038,Finance,2026-07-09 06:11:27.052553,Budget_Sheets,view,0.4,9,0,
2435,EMP020,Marketing,2026-07-09 06:14:16.052553,CRM_System,view,0.78,4,0,
5857,EMP043,IT_Admin,2026-07-09 06:22:57.052553,Server_Logs,view,1.08,10,0,
1263,EMP009,Finance,2026-07-09 06:23:23.052553,Budget_Sheets,view,0.28,9,0,
4501,EMP034,IT_Admin,2026-07-09 06:25:56.052553,All_Systems_Console,edit,0.26,10,0,
1112,EMP008,Sales,2026-07-09 06:32:05.052553,CRM_System,view,0.87,6,0,
5296,EMP038,Finance,2026-07-09 06:33:52.052553,Tax_Records,download,11.99,9,0,
1784,EMP014,IT_Admin,2026-07-09 06:47:23.052553,Backup_System,view,0.89,10,0,
5635,EMP041,HR,2026-07-09 06:58:01.052553,Employee_Records,view,6.07,9,0,
5299,EMP038,Finance,2026-07-09 06:59:35.052553,Tax_Records,view,0.1,9,0,
5304,EMP038,Finance,2026-07-09 06:59:52.052553,Payroll_DB,edit,0.02,9,0,
2776,EMP023,Finance,2026-07-09 07:01:39.052553,Payroll_DB,view,0.09,9,0,
6178,EMP045,IT_Admin,2026-07-09 07:01:45.052553,User_Access_Manager,edit,0.97,10,0,
1788,EMP014,IT_Admin,2026-07-09 07:03:09.052553,Server_Logs,view,0.33,10,0,
1498,EMP012,Sales,2026-07-09 07:03:53.052553,Pricing_Sheets,view,0.4,6,0,
2995,EMP024,Marketing,2026-07-09 07:04:34.052553,Campaign_Dashboard,edit,1.81,4,0,
1117,EMP008,Sales,2026-07-09 07:04:47.052553,Customer_Contracts,view,0.69,6,0,
4283,EMP033,Sales,2026-07-09 07:05:08.052553,CRM_System,view,0.28,6,0,
3674,EMP029,Finance,2026-07-09 07:06:25.052553,Budget_Sheets,edit,1.93,9,0,
6565,EMP048,IT_Admin,2026-07-09 07:07:03.052553,All_Systems_Console,view,1.68,10,0,
3054,EMP025,Engineering,2026-07-09 07:11:09.052553,Source_Code_Repo,view,0.32,6,0,
1114,EMP008,Sales,2026-07-09 07:13:42.052553,Customer_Contracts,edit,0.44,6,0,
5640,EMP041,HR,2026-07-09 07:16:08.052553,Employee_Records,view,0.79,9,0,
6512,EMP047,HR,2026-07-09 07:18:08.052553,Payroll_DB,download,10.92,9,0,
1497,EMP012,Sales,2026-07-09 07:21:29.052553,Sales_Dashboard,download,8.19,6,0,
2263,EMP018,Engineering,2026-07-09 07:23:02.052553,CI_CD_Pipeline,view,4.14,6,0,
1921,EMP015,IT_Admin,2026-07-09 07:24:19.052553,Server_Logs,download,1.1,10,0,
3675,EMP029,Finance,2026-07-09 07:24:44.052553,Budget_Sheets,view,0.26,9,0,
5305,EMP038,Finance,2026-07-09 07:26:50.052553,Tax_Records,edit,0.19,9,0,
4503,EMP034,IT_Admin,2026-07-09 07:29:04.052553,Server_Logs,download,11.6,10,0,
5303,EMP038,Finance,2026-07-09 07:31:12.052553,Invoice_System,edit,1.06,9,0,
1919,EMP015,IT_Admin,2026-07-09 07:42:51.052553,All_Systems_Console,edit,0.91,10,0,
1499,EMP012,Sales,2026-07-09 07:43:20.052553,CRM_System,view,1.84,6,0,
5298,EMP038,Finance,2026-07-09 07:46:35.052553,Budget_Sheets,view,0.75,9,0,
3339,EMP027,Finance,2026-07-09 07:50:12.052553,Tax_Records,download,1.49,9,0,
2434,EMP020,Marketing,2026-07-09 07:50:35.052553,Analytics_Portal,edit,1.41,4,0,
1786,EMP014,IT_Admin,2026-07-09 07:52:07.052553,Server_Logs,view,0.09,10,0,
5638,EMP041,HR,2026-07-09 07:56:44.052553,Employee_Records,view,0.86,9,0,
5859,EMP043,IT_Admin,2026-07-09 08:01:01.052553,Backup_System,view,0.6,10,0,
4600,EMP035,Finance,2026-07-09 08:01:31.052553,Budget_Sheets,view,0.62,9,0,
2777,EMP023,Finance,2026-07-09 08:01:47.052553,Invoice_System,download,5.5,9,0,
2999,EMP024,Marketing,2026-07-09 08:02:21.052553,Analytics_Portal,view,0.46,4,0,
3341,EMP027,Finance,2026-07-09 08:03:23.052553,Budget_Sheets,view,0.9,9,0,
2997,EMP024,Marketing,2026-07-09 08:03:34.052553,CRM_System,view,0.34,4,0,
1623,EMP013,Sales,2026-07-09 08:04:17.052553,CRM_System,view,0.29,6,0,
3004,EMP024,Marketing,2026-07-09 08:04:26.052553,CRM_System,edit,0.13,4,0,
4498,EMP034,IT_Admin,2026-07-09 08:06:07.052553,User_Access_Manager,view,0.31,10,0,
867,EMP005,IT_Admin,2026-07-09 08:06:15.052553,User_Access_Manager,view,0.87,10,0,
1012,EMP007,Sales,2026-07-09 08:06:31.052553,Customer_Contracts,edit,0.11,6,0,
2436,EMP020,Marketing,2026-07-09 08:07:05.052553,Social_Media_Tools,edit,2.71,4,0,
6567,EMP048,IT_Admin,2026-07-09 08:08:00.052553,All_Systems_Console,view,0.27,10,0,
3529,EMP028,Marketing,2026-07-09 08:08:33.052553,Campaign_Dashboard,view,0.42,4,0,
334,EMP002,Finance,2026-07-09 08:09:10.052553,Payroll_DB,edit,0.81,9,0,
6566,EMP048,IT_Admin,2026-07-09 08:09:26.052553,All_Systems_Console,view,1.86,10,0,
5636,EMP041,HR,2026-07-09 08:10:26.052553,Employee_Records,view,0.51,9,0,
6181,EMP045,IT_Admin,2026-07-09 08:11:08.052553,User_Access_Manager,view,0.48,10,0,
1264,EMP009,Finance,2026-07-09 08:11:36.052553,Invoice_System,download,1.33,9,0,
3677,EMP029,Finance,2026-07-09 08:11:45.052553,Budget_Sheets,edit,0.56,9,0,
4853,EMP036,HR,2026-07-09 08:13:47.052553,Recruitment_System,view,1.05,9,0,
5858,EMP043,IT_Admin,2026-07-09 08:13:48.052553,User_Access_Manager,view,1.76,10,0,
6511,EMP047,HR,2026-07-09 08:14:48.052553,Payroll_DB,view,1.54,9,0,
2573,EMP021,Engineering,2026-07-09 08:15:20.052553,Source_Code_Repo,view,0.9,6,0,
3347,EMP027,Finance,2026-07-09 08:17:17.052553,Budget_Sheets,view,0.69,9,0,
1790,EMP014,IT_Admin,2026-07-09 08:17:23.052553,Backup_System,edit,1.05,10,0,
5639,EMP041,HR,2026-07-09 08:17:58.052553,Recruitment_System,view,2.71,9,0,
3524,EMP028,Marketing,2026-07-09 08:19:53.052553,CRM_System,view,1.24,4,0,
4598,EMP035,Finance,2026-07-09 08:20:26.052553,Payroll_DB,view,0.64,9,0,
2689,EMP022,HR,2026-07-09 08:20:48.052553,Performance_Reviews,edit,0.18,9,0,
3676,EMP029,Finance,2026-07-09 08:21:11.052553,Payroll_DB,view,1.6,9,0,
3167,EMP026,Sales,2026-07-09 08:24:18.052553,Sales_Dashboard,view,2.24,6,0,
6186,EMP045,IT_Admin,2026-07-09 08:25:07.052553,Backup_System,edit,0.51,10,0,
459,EMP003,Engineering,2026-07-09 08:25:45.052553,Bug_Tracker,view,0.22,6,0,
1010,EMP007,Sales,2026-07-09 08:26:53.052553,CRM_System,view,0.32,6,0,
1262,EMP009,Finance,2026-07-09 08:27:13.052553,Budget_Sheets,edit,0.94,9,0,
4856,EMP036,HR,2026-07-09 08:27:54.052553,Payroll_DB,view,0.83,9,0,
332,EMP002,Finance,2026-07-09 08:29:21.052553,Invoice_System,view,0.32,9,0,
3678,EMP029,Finance,2026-07-09 08:31:05.052553,Invoice_System,view,0.52,9,0,
1627,EMP013,Sales,2026-07-09 08:31:06.052553,Customer_Contracts,view,0.8,6,0,
6388,EMP046,Sales,2026-07-09 08:31:27.052553,CRM_System,view,1.49,6,0,
5856,EMP043,IT_Admin,2026-07-09 08:31:43.052553,User_Access_Manager,edit,0.76,10,0,
4287,EMP033,Sales,2026-07-09 08:34:52.052553,Sales_Dashboard,view,3.1,6,0,
1260,EMP009,Finance,2026-07-09 08:35:16.052553,Invoice_System,view,0.44,9,0,
1787,EMP014,IT_Admin,2026-07-09 08:36:01.052553,Server_Logs,view,0.24,10,0,
2685,EMP022,HR,2026-07-09 08:36:36.052553,Employee_Records,view,0.0,9,0,
6185,EMP045,IT_Admin,2026-07-09 08:42:02.052553,Server_Logs,view,0.15,10,0,
1922,EMP015,IT_Admin,2026-07-09 08:43:07.052553,User_Access_Manager,edit,0.27,10,0,
1265,EMP009,Finance,2026-07-09 08:43:14.052553,Payroll_DB,edit,0.25,9,0,
2264,EMP018,Engineering,2026-07-09 08:43:21.052553,Cloud_Infra_Console,view,0.44,6,0,
1118,EMP008,Sales,2026-07-09 08:45:21.052553,CRM_System,view,0.21,6,0,
1917,EMP015,IT_Admin,2026-07-09 08:45:23.052553,Server_Logs,view,0.38,10,0,
4047,EMP032,Sales,2026-07-09 08:45:57.052553,Customer_Contracts,edit,0.89,6,0,
6381,EMP046,Sales,2026-07-09 08:48:42.052553,Customer_Contracts,download,8.11,6,0,
3343,EMP027,Finance,2026-07-09 08:49:11.052553,Tax_Records,view,3.2,9,0,
460,EMP003,Engineering,2026-07-09 08:49:26.052553,Source_Code_Repo,view,0.87,6,0,
4495,EMP034,IT_Admin,2026-07-09 08:49:50.052553,Server_Logs,view,0.33,10,0,
1920,EMP015,IT_Admin,2026-07-09 08:50:42.052553,User_Access_Manager,view,1.68,10,0,
1266,EMP009,Finance,2026-07-09 08:51:15.052553,Budget_Sheets,edit,0.81,9,0,
2265,EMP018,Engineering,2026-07-09 08:52:49.052553,Cloud_Infra_Console,view,0.83,6,0,
868,EMP005,IT_Admin,2026-07-09 08:52:50.052553,All_Systems_Console,edit,1.78,10,0,
3525,EMP028,Marketing,2026-07-09 08:54:41.052553,Social_Media_Tools,view,0.86,4,0,
5302,EMP038,Finance,2026-07-09 08:54:43.052553,Budget_Sheets,view,0.23,9,0,
2432,EMP020,Marketing,2026-07-09 08:55:14.052553,CRM_System,edit,0.36,4,0,
1918,EMP015,IT_Admin,2026-07-09 08:57:38.052553,All_Systems_Console,edit,1.01,10,0,
4849,EMP036,HR,2026-07-09 08:58:24.052553,Employee_Records,view,1.86,9,0,
3527,EMP028,Marketing,2026-07-09 09:01:17.052553,Social_Media_Tools,view,1.05,4,0,
457,EMP003,Engineering,2026-07-09 09:01:23.052553,Cloud_Infra_Console,view,0.12,6,0,
3349,EMP027,Finance,2026-07-09 09:01:45.052553,Tax_Records,view,0.61,9,0,
872,EMP005,IT_Admin,2026-07-09 09:01:45.052553,Server_Logs,download,2.81,10,0,
4279,EMP033,Sales,2026-07-09 09:02:02.052553,Sales_Dashboard,view,0.01,6,0,
6187,EMP045,IT_Admin,2026-07-09 09:03:30.052553,Backup_System,edit,0.21,10,0,
6179,EMP045,IT_Admin,2026-07-09 09:03:47.052553,All_Systems_Console,view,0.01,10,0,
5855,EMP043,IT_Admin,2026-07-09 09:04:10.052553,User_Access_Manager,edit,0.3,10,0,
2687,EMP022,HR,2026-07-09 09:05:19.052553,Employee_Records,download,35.7,9,0,
3338,EMP027,Finance,2026-07-09 09:05:53.052553,Budget_Sheets,download,9.57,9,0,
2568,EMP021,Engineering,2026-07-09 09:05:55.052553,Source_Code_Repo,view,0.07,6,0,
662,EMP004,HR,2026-07-09 09:06:08.052553,Employee_Records,view,0.39,9,0,
6012,EMP044,IT_Admin,2026-07-09 09:07:20.052553,Backup_System,view,1.43,10,0,
2302,EMP019,HR,2026-07-09 09:07:23.052553,Employee_Records,edit,0.69,9,0,
3975,EMP031,Engineering,2026-07-09 09:08:21.052553,Cloud_Infra_Console,edit,1.31,6,0,
6011,EMP044,IT_Admin,2026-07-09 09:09:31.052553,Backup_System,edit,1.48,10,0,
6382,EMP046,Sales,2026-07-09 09:09:44.052553,Pricing_Sheets,edit,0.83,6,0,
5297,EMP038,Finance,2026-07-09 09:09:59.052553,Payroll_DB,view,3.49,9,0,
4852,EMP036,HR,2026-07-09 09:11:48.052553,Recruitment_System,view,0.4,9,0,
329,EMP002,Finance,2026-07-09 09:11:55.052553,Invoice_System,view,0.55,9,0,
1267,EMP009,Finance,2026-07-09 09:12:09.052553,Invoice_System,view,0.54,9,0,
4504,EMP034,IT_Admin,2026-07-09 09:13:06.052553,User_Access_Manager,edit,0.26,10,0,
869,EMP005,IT_Admin,2026-07-09 09:14:36.052553,Backup_System,view,0.91,10,0,
5759,EMP042,Engineering,2026-07-09 09:16:02.052553,Cloud_Infra_Console,download,8.0,6,0,
4505,EMP034,IT_Admin,2026-07-09 09:16:57.052553,Server_Logs,view,0.03,10,0,
2192,EMP017,Marketing,2026-07-09 09:17:58.052553,Analytics_Portal,view,1.03,4,0,
5454,EMP039,Engineering,2026-07-09 09:18:04.052553,Bug_Tracker,view,1.23,6,0,
5860,EMP043,IT_Admin,2026-07-09 09:18:47.052553,Backup_System,view,0.53,10,0,
2193,EMP017,Marketing,2026-07-09 09:20:00.052553,Analytics_Portal,view,1.04,4,0,
660,EMP004,HR,2026-07-09 09:20:23.052553,Employee_Records,view,0.79,9,0,
1791,EMP014,IT_Admin,2026-07-09 09:22:03.052553,Server_Logs,view,2.7,10,0,
6717,EMP049,HR,2026-07-09 09:24:26.052553,Performance_Reviews,view,0.24,9,0,
6184,EMP045,IT_Admin,2026-07-09 09:26:01.052553,User_Access_Manager,view,0.05,10,0,
3168,EMP026,Sales,2026-07-09 09:26:35.052553,Pricing_Sheets,view,0.75,6,0,
1628,EMP013,Sales,2026-07-09 09:27:13.052553,CRM_System,download,2.39,6,0,
1115,EMP008,Sales,2026-07-09 09:27:53.052553,CRM_System,view,2.25,6,0,
6387,EMP046,Sales,2026-07-09 09:28:18.052553,CRM_System,edit,1.28,6,0,
336,EMP002,Finance,2026-07-09 09:28:26.052553,Tax_Records,view,0.01,9,0,
6716,EMP049,HR,2026-07-09 09:28:29.052553,Employee_Records,view,0.72,9,0,
4857,EMP036,HR,2026-07-09 09:29:03.052553,Performance_Reviews,edit,3.04,9,0,
6182,EMP045,IT_Admin,2026-07-09 09:29:05.052553,All_Systems_Console,download,13.09,10,0,
114,EMP001,IT_Admin,2026-07-09 09:29:42.052553,Server_Logs,download,8.76,10,0,
2575,EMP021,Engineering,2026-07-09 09:30:17.052553,Source_Code_Repo,view,3.01,6,0,
3530,EMP028,Marketing,2026-07-09 09:30:48.052553,CRM_System,view,0.53,4,0,
6010,EMP044,IT_Admin,2026-07-09 09:31:26.052553,Server_Logs,edit,2.87,10,0,
2303,EMP019,HR,2026-07-09 09:32:49.052553,Recruitment_System,view,1.23,9,0,
119,EMP001,IT_Admin,2026-07-09 09:33:31.052553,User_Access_Manager,view,3.01,10,0,
972,EMP006,IT_Admin,2026-07-09 09:33:48.052553,User_Access_Manager,edit,1.45,10,0,
6389,EMP046,Sales,2026-07-09 09:34:26.052553,Customer_Contracts,edit,0.19,6,0,
5449,EMP039,Engineering,2026-07-09 09:34:53.052553,Source_Code_Repo,view,0.27,6,0,
458,EMP003,Engineering,2026-07-09 09:35:08.052553,Source_Code_Repo,view,0.56,6,0,
116,EMP001,IT_Admin,2026-07-09 09:35:28.052553,User_Access_Manager,edit,0.01,10,0,
4284,EMP033,Sales,2026-07-09 09:35:49.052553,CRM_System,view,0.35,6,0,
3001,EMP024,Marketing,2026-07-09 09:35:52.052553,Social_Media_Tools,download,2.19,4,0,
3979,EMP031,Engineering,2026-07-09 09:36:08.052553,CI_CD_Pipeline,edit,0.16,6,0,
4851,EMP036,HR,2026-07-09 09:36:17.052553,Payroll_DB,view,0.5,9,0,
5861,EMP043,IT_Admin,2026-07-09 09:37:07.052553,All_Systems_Console,view,0.2,10,0,
871,EMP005,IT_Admin,2026-07-09 09:37:20.052553,Server_Logs,download,10.56,10,0,
1011,EMP007,Sales,2026-07-09 09:39:07.052553,Pricing_Sheets,view,1.23,6,0,
1261,EMP009,Finance,2026-07-09 09:39:21.052553,Tax_Records,view,0.11,9,0,
3340,EMP027,Finance,2026-07-09 09:39:32.052553,Invoice_System,edit,0.41,9,0,
6711,EMP049,HR,2026-07-09 09:40:15.052553,Payroll_DB,edit,0.69,9,0,
3348,EMP027,Finance,2026-07-09 09:40:20.052553,Payroll_DB,view,0.77,9,0,
2778,EMP023,Finance,2026-07-09 09:40:40.052553,Tax_Records,view,2.43,9,0,
5637,EMP041,HR,2026-07-09 09:40:48.052553,Payroll_DB,view,1.04,9,0,
1792,EMP014,IT_Admin,2026-07-09 09:40:59.052553,All_Systems_Console,view,0.02,10,0,
5453,EMP039,Engineering,2026-07-09 09:41:05.052553,Bug_Tracker,view,2.63,6,0,
3345,EMP027,Finance,2026-07-09 09:43:18.052553,Tax_Records,view,0.89,9,0,
6383,EMP046,Sales,2026-07-09 09:47:53.052553,CRM_System,view,2.84,6,0,
1433,EMP011,HR,2026-07-09 09:47:59.052553,Recruitment_System,view,0.95,9,0,
3171,EMP026,Sales,2026-07-09 09:48:34.052553,CRM_System,view,0.14,6,0,
6014,EMP044,IT_Admin,2026-07-09 09:49:04.052553,Backup_System,download,2.12,10,0,
1622,EMP013,Sales,2026-07-09 09:49:20.052553,Pricing_Sheets,view,0.0,6,0,
2686,EMP022,HR,2026-07-09 09:50:30.052553,Employee_Records,view,0.6,9,0,
659,EMP004,HR,2026-07-09 09:50:40.052553,Payroll_DB,edit,0.77,9,0,
6386,EMP046,Sales,2026-07-09 09:51:18.052553,Pricing_Sheets,view,0.46,6,0,
5448,EMP039,Engineering,2026-07-09 09:51:42.052553,Bug_Tracker,edit,1.15,6,0,
4596,EMP035,Finance,2026-07-09 09:52:14.052553,Invoice_System,edit,0.45,9,0,
4282,EMP033,Sales,2026-07-09 09:53:00.052553,Pricing_Sheets,edit,3.09,6,0,
118,EMP001,IT_Admin,2026-07-09 09:53:40.052553,Server_Logs,edit,3.0,10,0,
1116,EMP008,Sales,2026-07-09 09:53:44.052553,Sales_Dashboard,edit,0.65,6,0,
870,EMP005,IT_Admin,2026-07-09 09:53:54.052553,User_Access_Manager,view,1.77,10,0,
4499,EMP034,IT_Admin,2026-07-09 09:54:01.052553,All_Systems_Console,download,9.02,10,0,
6713,EMP049,HR,2026-07-09 09:54:40.052553,Recruitment_System,download,0.76,9,0,
4500,EMP034,IT_Admin,2026-07-09 09:55:03.052553,User_Access_Manager,view,2.83,10,0,
3053,EMP025,Engineering,2026-07-09 09:55:31.052553,CI_CD_Pipeline,view,1.5,6,0,
5758,EMP042,Engineering,2026-07-09 09:55:52.052553,Cloud_Infra_Console,view,0.67,6,0,
1432,EMP011,HR,2026-07-09 09:56:26.052553,Performance_Reviews,view,0.71,9,0,
5756,EMP042,Engineering,2026-07-09 09:57:06.052553,Bug_Tracker,download,2.22,6,0,
5451,EMP039,Engineering,2026-07-09 09:57:09.052553,Cloud_Infra_Console,view,0.31,6,0,
5633,EMP041,HR,2026-07-09 09:57:18.052553,Performance_Reviews,view,0.27,9,0,
971,EMP006,IT_Admin,2026-07-09 09:57:41.052553,Server_Logs,view,1.76,10,0,
4601,EMP035,Finance,2026-07-09 09:59:07.052553,Budget_Sheets,view,0.68,9,0,
6857,EMP050,Marketing,2026-07-09 09:59:10.052553,CRM_System,view,2.24,4,0,
1626,EMP013,Sales,2026-07-09 09:59:12.052553,Sales_Dashboard,view,0.83,6,0,
2262,EMP018,Engineering,2026-07-09 09:59:14.052553,Source_Code_Repo,view,0.52,6,0,
3342,EMP027,Finance,2026-07-09 09:59:27.052553,Tax_Records,edit,0.09,9,0,
2996,EMP024,Marketing,2026-07-09 09:59:39.052553,Social_Media_Tools,view,1.72,4,0,
454,EMP003,Engineering,2026-07-09 09:59:44.052553,CI_CD_Pipeline,edit,0.98,6,0,
2574,EMP021,Engineering,2026-07-09 10:00:03.052553,Cloud_Infra_Console,view,0.66,6,0,
1268,EMP009,Finance,2026-07-09 10:00:11.052553,Budget_Sheets,view,1.19,9,0,
6855,EMP050,Marketing,2026-07-09 10:00:18.052553,CRM_System,edit,1.68,4,0,
331,EMP002,Finance,2026-07-09 10:01:05.052553,Invoice_System,view,0.15,9,0,
6385,EMP046,Sales,2026-07-09 10:02:12.052553,Pricing_Sheets,edit,0.39,6,0,
3344,EMP027,Finance,2026-07-09 10:02:38.052553,Budget_Sheets,download,6.09,9,0,
5634,EMP041,HR,2026-07-09 10:03:32.052553,Performance_Reviews,download,11.45,9,0,
6856,EMP050,Marketing,2026-07-09 10:03:54.052553,Social_Media_Tools,edit,0.6,4,0,
4855,EMP036,HR,2026-07-09 10:04:45.052553,Recruitment_System,view,1.67,9,0,
2194,EMP017,Marketing,2026-07-09 10:05:56.052553,CRM_System,download,3.07,4,0,
6710,EMP049,HR,2026-07-09 10:08:34.052553,Performance_Reviews,view,0.34,9,0,
6715,EMP049,HR,2026-07-09 10:11:07.052553,Payroll_DB,view,2.05,9,0,
1434,EMP011,HR,2026-07-09 10:12:06.052553,Payroll_DB,view,0.7,9,0,
3346,EMP027,Finance,2026-07-09 10:13:01.052553,Budget_Sheets,edit,3.14,9,0,
5300,EMP038,Finance,2026-07-09 10:13:23.052553,Tax_Records,edit,0.74,9,0,
6183,EMP045,IT_Admin,2026-07-09 10:14:24.052553,All_Systems_Console,edit,0.51,10,0,
1625,EMP013,Sales,2026-07-09 10:16:11.052553,Sales_Dashboard,view,3.16,6,0,
335,EMP002,Finance,2026-07-09 10:17:28.052553,Budget_Sheets,view,1.05,9,0,
1916,EMP015,IT_Admin,2026-07-09 10:17:56.052553,User_Access_Manager,view,1.65,10,0,
661,EMP004,HR,2026-07-09 10:19:28.052553,Recruitment_System,edit,0.61,9,0,
5757,EMP042,Engineering,2026-07-09 10:20:40.052553,CI_CD_Pipeline,view,0.21,6,0,
1624,EMP013,Sales,2026-07-09 10:21:03.052553,Pricing_Sheets,download,0.06,6,0,
3977,EMP031,Engineering,2026-07-09 10:21:32.052553,CI_CD_Pipeline,view,1.78,6,0,
655,EMP004,HR,2026-07-09 10:22:35.052553,Performance_Reviews,view,1.47,9,0,
2572,EMP021,Engineering,2026-07-09 10:23:17.052553,Cloud_Infra_Console,edit,0.12,6,0,
2433,EMP020,Marketing,2026-07-09 10:24:58.052553,Analytics_Portal,edit,0.16,4,0,
4603,EMP035,Finance,2026-07-09 10:25:33.052553,Invoice_System,edit,0.35,9,0,
2570,EMP021,Engineering,2026-07-09 10:27:30.052553,Source_Code_Repo,view,3.47,6,0,
3976,EMP031,Engineering,2026-07-09 10:28:48.052553,CI_CD_Pipeline,edit,0.11,6,0,
117,EMP001,IT_Admin,2026-07-09 10:30:28.052553,Server_Logs,edit,2.36,10,0,
6513,EMP047,HR,2026-07-09 10:31:42.052553,Employee_Records,edit,3.72,9,0,
3170,EMP026,Sales,2026-07-09 10:31:46.052553,Sales_Dashboard,download,0.2,6,0,
337,EMP002,Finance,2026-07-09 10:32:07.052553,Tax_Records,view,0.15,9,0,
455,EMP003,Engineering,2026-07-09 10:32:14.052553,Source_Code_Repo,download,0.7,6,0,
6384,EMP046,Sales,2026-07-09 10:33:30.052553,Customer_Contracts,view,2.22,6,0,
3978,EMP031,Engineering,2026-07-09 10:34:40.052553,CI_CD_Pipeline,edit,0.04,6,0,
4858,EMP036,HR,2026-07-09 10:34:54.052553,Payroll_DB,view,1.04,9,0,
4848,EMP036,HR,2026-07-09 10:35:47.052553,Recruitment_System,view,0.44,9,0,
3172,EMP026,Sales,2026-07-09 10:36:01.052553,Sales_Dashboard,edit,0.63,6,0,
4280,EMP033,Sales,2026-07-09 10:36:22.052553,CRM_System,download,4.76,6,0,
4599,EMP035,Finance,2026-07-09 10:36:48.052553,Budget_Sheets,download,19.42,9,0,
657,EMP004,HR,2026-07-09 10:39:18.052553,Payroll_DB,edit,0.02,9,0,
2571,EMP021,Engineering,2026-07-09 10:41:03.052553,Cloud_Infra_Console,view,0.73,6,0,
3002,EMP024,Marketing,2026-07-09 10:42:58.052553,CRM_System,view,0.79,4,0,
656,EMP004,HR,2026-07-09 10:43:37.052553,Performance_Reviews,view,0.66,9,0,
1789,EMP014,IT_Admin,2026-07-09 10:44:08.052553,Server_Logs,view,0.01,10,0,
333,EMP002,Finance,2026-07-09 10:46:20.052553,Payroll_DB,edit,0.02,9,0,
6714,EMP049,HR,2026-07-09 10:47:01.052553,Performance_Reviews,edit,0.39,9,0,
2688,EMP022,HR,2026-07-09 10:48:18.052553,Performance_Reviews,view,0.34,9,0,
1113,EMP008,Sales,2026-07-09 10:49:34.052553,CRM_System,edit,0.73,6,0,
866,EMP005,IT_Admin,2026-07-09 10:49:37.052553,User_Access_Manager,download,0.18,10,0,
456,EMP003,Engineering,2026-07-09 10:50:08.052553,CI_CD_Pipeline,edit,0.66,6,0,
5450,EMP039,Engineering,2026-07-09 10:50:57.052553,Cloud_Infra_Console,edit,0.18,6,0,
3531,EMP028,Marketing,2026-07-09 10:51:13.052553,Social_Media_Tools,view,2.87,4,0,
3534,EMP028,Marketing,2026-07-09 10:51:42.052553,Campaign_Dashboard,view,0.05,4,0,
874,EMP005,IT_Admin,2026-07-09 10:51:56.052553,Backup_System,view,0.92,10,0,
4288,EMP033,Sales,2026-07-09 10:54:06.052553,CRM_System,download,8.29,6,0,
113,EMP001,IT_Admin,2026-07-09 10:54:07.052553,Backup_System,view,0.11,10,0,
4597,EMP035,Finance,2026-07-09 10:54:32.052553,Invoice_System,view,0.01,9,0,
2994,EMP024,Marketing,2026-07-09 10:55:55.052553,Campaign_Dashboard,download,13.33,4,0,
115,EMP001,IT_Admin,2026-07-09 10:57:28.052553,Backup_System,edit,0.39,10,0,
4854,EMP036,HR,2026-07-09 10:58:07.052553,Performance_Reviews,edit,0.71,9,0,
3169,EMP026,Sales,2026-07-09 10:58:44.052553,Customer_Contracts,view,0.16,6,0,
4281,EMP033,Sales,2026-07-09 10:59:23.052553,Pricing_Sheets,view,0.21,6,0,
4496,EMP034,IT_Admin,2026-07-09 10:59:25.052553,Backup_System,view,0.17,10,0,
2998,EMP024,Marketing,2026-07-09 10:59:58.052553,Social_Media_Tools,edit,0.06,4,0,
6712,EMP049,HR,2026-07-09 11:01:51.052553,Payroll_DB,view,3.75,9,0,
4602,EMP035,Finance,2026-07-09 11:03:25.052553,Budget_Sheets,view,2.67,9,0,
6854,EMP050,Marketing,2026-07-09 11:04:16.052553,CRM_System,view,0.15,4,0,
3003,EMP024,Marketing,2026-07-09 11:04:51.052553,CRM_System,view,1.02,4,0,
658,EMP004,HR,2026-07-09 11:05:17.052553,Payroll_DB,view,0.15,9,0,
2304,EMP019,HR,2026-07-09 11:10:16.052553,Payroll_DB,view,1.32,9,0,
6180,EMP045,IT_Admin,2026-07-09 11:15:23.052553,User_Access_Manager,view,2.5,10,0,
865,EMP005,IT_Admin,2026-07-09 11:17:03.052553,Backup_System,view,2.23,10,0,
338,EMP002,Finance,2026-07-09 11:18:43.052553,Budget_Sheets,view,1.09,9,0,
339,EMP002,Finance,2026-07-09 11:19:02.052553,Invoice_System,view,0.19,9,0,
6013,EMP044,IT_Admin,2026-07-09 11:21:20.052553,All_Systems_Console,view,0.66,10,0,
6515,EMP047,HR,2026-07-09 11:30:21.052553,Recruitment_System,edit,0.88,9,0,
4850,EMP036,HR,2026-07-09 11:31:18.052553,Employee_Records,view,0.1,9,0,
6514,EMP047,HR,2026-07-09 11:33:09.052553,Employee_Records,edit,0.35,9,0,
2569,EMP021,Engineering,2026-07-09 11:33:19.052553,CI_CD_Pipeline,view,1.04,6,0,
5452,EMP039,Engineering,2026-07-09 11:37:03.052553,CI_CD_Pipeline,edit,0.47,6,0,
